66,4,46
67,1,7
67,4,11
67,4,37
68,5,7
68,3,21
68,4,3
69,2,42
69,5,33
69,4,0
70,5,12
70,2,31
70,5,36
71,2,17
71,1,24
71,4,0
72,3,14
72,5,44
72,3,5
72,1,29
73,4,1
73,3,19
73,1,15
74,1,18
74,1,35
74,3,15
74,2,10
74,1,49
75,3,18
75,1,35
75,5,3
76,3,16
76,3,32
76,1,45
76,4,18
76,1,15
76,1,31
76,5,42
76,4,2
77,5,4
77,5,9
78,1,4
78,3,29
78,2,22
78,1,36
79,2,4
79,5,9
80,3,28
80,5,49
80,5,42
81,5,14
81,3,18
81,5,16
82,2,28
82,4,27
82,2,31
82,5,21
83,4,18
83,2,35
83,4,3
84,4,49
84,3,4
85,5,15
85,4,1
85,5,41
85,5,8
86,2,5
86,4,17
86,1,16
87,1,28
87,2,27
87,3,13
87,5,4
88,4,22
88,3,5
88,1,30
89,4,7
89,4,15
89,3,49
90,5,16
90,3,32
90,5,45
90,3,39
90,5,47
90,4,23
90,3,27
91,1,19
91,1,9
91,1,30
92,1,28
92,4,27
93,3,23
93,3,24
93,5,40
93,4,41
94,4,17
94,5,47
94,1,28
94,1,41
94,5,31
94,4,30
95,4,22
95,2,29
95,1,13
95,1,0
96,3,22
96,2,5
96,2,12
97,2,7
97,5,11
97,5,37
97,2,45
98,3,4
98,1,9
98,5,2
99,3,18
99,4,35
99,3,3
99,3,44
100,3,4
100,5,18
100,5,39
101,3,7
101,2,15
101,1,49
101,4,30
102,4,9
103,3,4
104,1,18
104,1,22
104,4,44
105,4,7
105,1,11
105,1,37
106,4,4
106,5,9
107,5,40
107,4,48
107,3,21
107,5,44
107,5,3
107,4,5
108,5,42
108,5,33
108,2,7
109,4,16
109,2,32
109,4,45
110,4,12
110,4,42
110,2,32
111,5,23
111,1,34
111,2,39
112,3,23
112,5,8
112,3,31
113,3,11
113,3,14
113,2,19
113,4,0
113,1,29
113,3,41
114,5,15
114,1,39
115,1,16
115,1,32
115,2,45
115,5,24
115,4,33
116,4,0
116,5,46
116,3,21
116,3,15
116,5,30
117,3,6
117,3,11
118,3,26
118,1,6
118,5,43
119,2,28
119,2,27
119,2,12
119,3,4
120,2,41
120,1,32
120,2,31
121,3,23
121,2,24
121,2,40
121,3,41
122,3,4
122,5,31
122,1,39
122,3,45
123,3,36
123,2,37
123,1,16
123,1,20
124,1,0
124,3,46
124,2,24
124,1,1
124,5,34
124,3,31
125,4,17
125,3,47
125,4,29
126,2,46
126,4,23
126,5,49
127,4,7
127,2,15
127,2,49
128,3,7
128,5,15
128,5,49
129,5,38
130,1,4
130,5,9
130,1,43
131,1,17
131,3,47
131,5,29
132,3,12
132,4,31
132,5,36
132,3,48
133,1,46
133,2,34
133,4,27
134,3,42
134,2,33
135,1,42
135,5,33
135,4,45
136,5,7
136,3,11
136,4,37
136,3,45
137,5,16
137,4,32
138,4,7
138,5,11
138,2,37
138,5,45
139,1,22
139,1,5
139,5,37
139,2,47
140,5,16
140,3,32
140,2,48
140,5,41
141,1,23
141,5,24
141,2,40
141,3,41
141,2,43
142,2,6
142,4,22
143,5,16
143,5,32
143,3,28
143,3,6
144,4,49
144,2,48
144,5,36
144,1,42
145,2,25
145,1,39
145,3,2
146,1,39
146,3,35
146,3,46
146,3,43
147,3,23
147,5,24
147,4,40
147,5,41
147,5,43
148,2,14
149,4,4
149,4,20
149,1,1
149,3,15
149,4,9
150,4,0
150,2,46
150,2,2
151,5,26
151,5,25
151,5,12
151,5,21
152,3,29
153,5,45
153,4,19
153,1,3
153,2,47
153,2,11
153,5,2
153,5,41
154,3,19
154,1,48
154,3,28
154,3,18
155,2,25
155,5,14
156,2,18
156,4,35
156,5,3
156,4,31
156,3,34
156,4,12
157,5,26
157,4,3
157,1,32
157,5,33
158,5,5
158,1,25
158,3,2
158,2,32
159,4,35
159,5,8
159,3,49
159,2,14
159,4,29
159,5,1
159,2,39
160,1,22
160,3,5
160,4,24
161,2,15
161,3,5
161,3,17
161,2,21
161,4,12
161,1,20
161,4,3
162,4,29
162,1,43
162,4,4
163,3,22
163,2,8
163,2,24
163,4,23
163,3,17
164,5,21
164,3,35
165,4,24
165,2,30
165,3,10
165,5,40
165,4,3
166,2,28
166,5,27
166,4,38
166,1,22
166,4,3
166,4,13
166,5,39
166,5,35
167,1,7
167,1,11
167,2,37
167,3,45
168,5,17
168,5,47
168,4,29
168,4,37
169,1,22
169,2,5
169,2,49
170,5,7
170,1,11
170,3,37
170,3,45
171,3,18
171,4,35
171,5,3
171,4,38
172,1,23
172,1,24
172,1,40
172,4,41
172,4,43
173,2,24
173,5,44
173,4,11
173,1,6
173,3,2
174,3,6
174,1,48
175,2,41
175,4,2
175,2,28
176,5,28
177,5,22
177,3,5
178,2,18
178,2,35
178,1,3
179,2,36
179,4,45
179,3,24
179,3,22
180,2,22
180,4,5
180,3,14
181,3,18
181,5,35
182,4,42
182,1,49
182,1,28
183,1,7
183,4,11
183,1,37
183,5,45
184,4,42
184,1,33
184,5,24
184,3,12
184,4,36
184,1,45
185,1,0
185,2,46
185,1,2
186,5,0
186,4,46
186,2,2
186,3,1
187,2,21
187,1,49
187,1,38
187,5,30
187,3,29
188,1,15
188,2,11
188,3,16
188,3,20
188,4,6
189,2,18
189,1,35
189,2,3
190,5,22
190,2,12
190,1,24
191,1,7
191,2,15
191,4,49
191,2,13
191,4,44
192,3,1
192,5,43
193,3,18
193,1,35
193,1,3
193,3,23
194,3,40
194,2,26
195,1,22
195,2,5
196,1,14
196,1,24
196,3,6
197,1,37
197,3,16
198,5,42
198,2,25
198,4,48
199,1,28
199,4,27
199,2,2
199,3,10
199,4,9
199,3,25
200,4,7
200,3,15
200,4,32
201,5,14
201,4,44
201,5,33
202,1,22
202,1,5
202,2,38
203,2,7
203,5,15
203,4,49
204,4,38
204,5,15
204,3,1
204,5,29
205,2,17
205,3,47
205,5,29
205,5,46
206,1,7
206,5,11
206,1,37
206,2,45
206,4,24
206,3,21
207,1,18
207,5,35
207,1,3
208,4,26
208,3,23
208,4,2
209,3,22
209,2,5
209,3,31
209,3,10
209,4,47
209,5,7
210,3,15
210,3,3
210,4,9
210,1,35
210,4,34
211,2,36
211,2,26
211,1,34
211,1,37
212,3,14
212,3,44
213,2,14
213,3,44
214,5,22
214,2,19
214,1,12
215,2,12
215,2,19
216,5,0
216,3,46
216,1,18
217,2,7
217,5,11
217,1,37
218,2,14
218,3,44
219,3,18
219,4,35
219,4,3
219,2,43
220,4,4
220,4,44
220,2,14
221,3,23
221,3,24
221,3,40
221,5,41
222,2,42
222,1,33
222,2,18
222,2,28
223,2,42
223,4,33
223,5,39
223,2,17
223,1,43
223,3,22
223,2,23
224,3,41
224,5,19
224,4,6
225,2,1
225,5,19
226,1,16
226,3,32
226,1,45
226,4,28
227,2,23
227,3,24
227,4,40
227,4,41
227,1,43
228,1,37
229,5,24
229,4,41
229,1,13
229,4,28
230,1,12
230,5,46
230,5,49
230,5,39
230,2,10
231,2,13
231,2,40
231,2,35
232,4,14
232,1,44
232,5,23
232,2,37
232,2,7
232,3,49
232,2,12
233,2,7
233,3,15
233,2,49
233,3,14
233,5,10
234,5,18
234,2,35
234,4,3
235,5,16
235,2,32
236,1,18
236,5,35
236,1,3
237,2,2
237,3,6
237,5,41
237,1,8
238,5,49
238,5,48
238,1,17
238,1,26
239,2,41
240,5,10
240,4,7
240,3,5
241,1,16
241,1,32
241,2,45
242,4,27
242,4,13
243,5,42
243,5,34
243,4,6
243,3,38
243,3,41
244,1,39
244,1,49
245,5,0
245,2,46
245,1,2
245,1,31
245,3,12
246,3,18
246,3,35
246,1,3
247,1,38
247,2,25
247,3,23
247,4,35
248,4,30
248,3,20
248,2,16
249,1,14
249,3,44
249,1,36
250,3,29
251,4,10
251,1,41
251,5,23
251,5,21
251,5,44
251,1,45
252,4,11
252,5,36
252,2,19
253,4,4
253,5,48
253,1,5
254,1,49
254,5,42
254,5,37
255,2,14
255,1,3
256,3,16
256,4,32
256,2,22
256,2,9
256,3,19
257,3,4
257,2,9
257,3,40
257,4,7
257,3,11
257,1,0
258,2,16
258,5,32
258,5,45
259,1,16
259,1,17
259,1,13
259,1,18
259,3,10
259,5,37
259,2,48
260,3,45
260,1,7
260,2,49
261,2,9
261,2,47
261,2,19
262,1,49
262,4,43
263,4,14
264,5,4
264,2,9
264,5,41
264,4,28
265,4,16
265,3,32
265,1,45
266,4,42
266,1,33
266,5,3
267,2,28
267,2,41
267,3,23
267,3,29
268,4,10
268,3,2
269,3,19
269,5,42
269,3,11
269,1,45
270,5,42
270,1,33
270,5,23
270,5,47
270,4,26
270,1,30
271,3,12
271,1,31
271,4,36
271,4,48
272,5,17
272,4,47
272,2,29
272,1,46
273,2,2
274,5,13
274,2,47
274,4,46
274,3,48
274,5,45
275,3,28
275,3,27
276,2,3
276,2,44
276,3,10
276,3,37
276,4,47
276,5,23
276,5,24
277,1,15
277,2,21
277,5,29
277,5,28
277,3,13
277,5,9
278,2,1
278,5,21
278,1,34
279,4,37
279,1,49
280,5,14
280,2,44
280,4,13
280,3,15
281,4,0
281,2,46
281,4,2
282,5,0
282,4,46
282,2,2
282,3,38
283,4,42
283,1,33
283,1,16
284,3,17
284,1,47
284,4,29
285,4,14
285,1,38
285,2,3
286,5,28
286,5,13
286,1,21
286,2,48
286,3,22
286,5,36
287,4,22
287,5,39
287,3,30
288,3,42
288,3,33
288,4,10
288,3,40
288,3,16
289,1,18
289,2,35
289,1,3
289,3,15
289,2,31
289,1,10
289,4,8
290,2,14
290,2,44
290,2,27
290,3,4
290,1,3
290,4,45
291,2,42
291,4,17
291,5,3
291,2,46
291,3,5
291,3,2
291,2,29
292,1,1
292,3,19
292,1,27
293,3,19
293,1,44
293,4,26
294,3,16
294,4,32
294,1,45
295,3,4
295,5,9
295,5,24
296,4,28
296,1,27
296,2,2
297,3,38
297,4,18
297,5,1
297,5,14
298,3,26
298,5,47
299,2,18
299,5,11
299,5,7
299,5,44
299,4,8
299,2,16
299,4,6
300,2,41
300,4,5
300,3,17
301,2,12
301,4,31
302,1,25
302,3,6
302,4,12
302,1,8
302,5,36
302,3,49
302,5,40
303,5,28
303,1,39
303,5,11
303,5,2
303,2,42
304,1,42
304,4,33
305,2,1
305,5,13
305,5,37
305,1,6
305,1,4
306,1,18
306,3,0
306,2,16
306,4,32
307,5,44
307,2,35
307,1,29
308,4,5
308,4,22
308,1,49
309,4,14
309,1,44
309,5,46
310,5,4
310,3,9
310,3,12
311,2,16
311,4,32
311,2,45
311,2,15
312,3,30
313,2,17
313,2,47
313,1,29
313,2,37
313,5,48
313,5,27
314,4,4
314,2,9
314,5,3
314,1,49
314,2,15
315,3,3
315,2,1
316,1,47
316,2,14
316,4,26
316,4,1
316,4,8
317,2,8
317,3,15
317,2,32
317,5,40
317,2,49
317,1,19
318,1,17
318,4,47
318,4,29
318,1,11
318,3,48
319,4,12
319,3,31
319,4,36
319,4,48
320,5,49
320,3,26
320,3,30
321,4,13
321,1,45
321,5,25
322,4,1
322,2,19
323,5,18
323,3,35
323,1,19
323,2,45
324,5,0
324,2,46
325,4,12
325,3,7
325,2,5
326,2,28
326,3,29
326,2,48
327,3,31
327,2,24
327,2,27
328,2,14
328,4,44
328,4,45
328,3,31
328,4,19
329,2,16
329,3,32
329,3,45
330,2,47
330,3,19
331,4,42
331,4,33
332,1,17
332,5,47
332,1,29
332,1,3
333,2,42
334,5,18
334,1,35
334,4,3
334,3,43
335,2,4
335,3,2
335,3,47
335,4,26
335,4,46
336,2,28
336,5,27
336,4,30
336,1,44
337,5,29
337,4,32
337,5,25
338,1,12
338,4,31
338,2,36
338,3,48
339,1,19
339,1,28
339,1,42
339,4,13
339,3,35
339,1,23
339,3,29
340,4,42
340,3,6
340,5,20
341,2,18
341,5,35
341,4,3
342,3,28
342,4,34
342,4,20
342,2,41
343,2,6
343,1,27
344,2,23
344,1,24
344,4,40
344,1,41
344,2,43
345,1,0
345,2,46
345,1,2
346,5,7
346,4,15
346,1,49
347,2,23
347,4,24
347,5,40
347,4,41
348,3,14
348,2,44
349,5,26
349,4,16
349,5,18
350,4,28
350,5,27
350,2,13
350,1,5
350,5,32
350,5,7
351,5,36
351,2,11
351,3,27
351,4,6
352,2,0
352,5,15
352,5,10
353,1,34
353,3,35
353,3,22
354,4,29
354,4,27
354,4,0
355,2,22
355,2,34
356,3,38
356,2,33
357,3,32
357,1,49
358,4,7
358,2,11
358,4,37
358,5,42
359,4,23
359,3,24
359,1,40
359,2,41
360,1,20
360,3,5
360,4,36
361,2,21
361,1,33
362,2,7
362,5,11
362,4,37
362,4,45
362,2,32
362,2,47
363,3,12
363,1,31
363,1,36
363,2,48
364,2,1
364,5,19
364,3,27
365,1,14
365,1,44
365,5,49
365,1,1
366,3,28
366,4,27
367,3,0
367,5,46
367,4,2
368,5,14
368,2,44
369,2,14
369,5,44
369,2,39
369,2,15
369,5,37
369,2,47
370,4,4
370,2,24
371,4,47
372,3,18
372,4,35
372,4,3
373,3,12
373,1,31
373,4,36
373,5,48
374,5,14
374,2,44
374,5,49
375,3,16
375,3,32
375,2,45
375,4,49
376,5,39
376,1,48
377,3,18
377,3,35
377,2,3
377,5,17
378,4,28
378,4,27
379,4,1
379,4,19
379,2,48
379,2,36
379,5,21
379,3,10
379,4,34
380,3,18
380,3,35
380,1,3
381,2,4
381,3,49
381,4,24
382,1,37
382,1,2
382,1,25
383,1,12
383,1,31
383,4,36
383,3,48
384,2,10
384,4,1
384,1,7
384,1,5
384,2,22
384,2,49
384,3,24
385,4,4
385,3,21
385,5,31
385,1,11
386,1,42
386,5,37
386,5,12
386,3,30
387,3,42
387,5,33
388,1,42
388,3,33
388,2,46
389,3,42
389,1,21
389,3,31
390,4,6
390,1,16
391,3,1
391,4,19
391,1,34
391,2,5
391,1,17
392,1,7
392,5,15
392,1,49
393,5,26
393,3,29
393,1,25
394,2,49
394,4,45
394,5,14
395,1,22
395,3,2
395,4,32
395,2,7
395,5,18
396,4,15
396,4,0
396,4,38
396,2,35
396,5,47
397,4,28
397,2,17
397,3,47
397,2,29
397,1,19
397,3,49
398,2,29
399,2,4
399,2,9
400,4,18
400,2,35
400,1,3
400,4,22
401,2,16
401,4,32
401,4,45
402,4,22
402,4,5
403,1,1
403,5,19
403,5,18
404,5,28
404,1,27
404,2,23
405,2,28
405,2,7
405,4,3
406,2,14
406,2,48
407,2,22
407,2,5
408,4,7
408,1,11
408,3,37
408,1,45
409,2,28
409,3,42
409,5,38
409,3,35
409,5,15
410,2,22
410,3,5
411,5,17
411,4,47
411,5,29
412,3,17
412,3,8
412,3,12
413,1,12
413,1,31
413,5,36
413,3,48
414,5,7
414,4,11
414,4,37
414,5,45
415,2,42
415,5,33
415,5,7
415,5,41
415,1,18
416,1,12
416,2,31
416,4,36
416,2,48
417,5,18
417,5,35
417,1,3
417,1,7
417,4,45
417,2,33
417,1,13
418,2,35
418,5,27
418,1,12
418,5,3
419,5,48
419,5,23
420,1,42
420,5,33
420,4,4
420,2,49
421,1,42
421,3,24
421,4,46
422,4,7
422,3,15
422,1,49
423,5,33
423,3,38
423,1,8
423,5,11
423,3,2
423,3,29
424,3,12
424,1,31
424,4,36
424,5,48
425,3,16
425,2,32
425,4,45
426,4,42
426,1,33
426,3,41
426,1,31
427,4,14
427,1,44
427,4,37
427,3,8
428,1,32
428,2,33
428,5,14
428,4,39
428,4,47
428,3,12
428,5,37
428,4,43
429,4,27
429,5,32
429,4,47
429,1,35
429,5,42
429,3,46
430,4,9
430,4,3
430,1,32
430,4,34
431,5,29
432,4,42
432,3,33
433,5,1
433,5,19
433,1,34
433,1,12
434,5,21
434,3,42
435,1,7
435,3,40
435,4,24
435,4,29
436,3,27
436,3,21
436,2,25
436,3,45
437,1,7
437,4,15
437,2,49
437,2,35
438,5,16
438,4,32
438,3,45
438,1,1
439,5,18
439,1,35
439,2,3
439,2,32
440,1,28
440,4,27
440,4,21
441,1,42
441,2,33
441,1,29
441,4,13
441,4,24
441,1,48
441,4,7
441,4,12
442,3,28
442,4,27
443,1,1
443,5,19
443,2,13
443,4,26
443,3,48
443,3,21
444,1,33
444,4,19
445,4,22
445,5,5
445,2,8
446,1,7
446,4,11
446,3,37
446,2,45
446,5,31
447,1,7
447,4,15
447,4,49
448,2,18
448,1,35
448,5,3
448,3,36
449,3,0
449,4,46
449,5,2
450,4,17
450,1,47
450,5,29
451,5,7
451,5,11
451,2,37
451,4,45
452,3,22
452,1,25
452,2,12
452,1,49
452,2,41
453,1,42
453,2,33
453,2,22
453,4,19
453,2,47
454,5,28
454,3,27
454,3,2
455,4,0
455,3,46
455,5,2
456,4,16
456,1,39
456,4,14
456,3,49
456,1,37
456,3,9
457,2,41
457,1,1
457,3,20
458,3,43
458,2,49
458,4,2
459,4,18
459,1,35
459,2,3
460,2,11
460,2,22
461,2,4
461,2,9
461,1,22
461,2,29
461,1,47
461,1,16
462,3,49
462,2,31
462,4,12
463,3,4
463,2,1
463,2,38
463,4,32
464,2,13
464,2,39
464,3,26
465,4,28
465,1,27
465,2,21
465,1,34
465,5,11
465,5,49
466,3,16
466,1,32
466,1,45
467,5,18
467,1,35
467,2,3
467,1,42
467,2,21
467,1,9
467,4,41
468,5,7
468,2,15
469,4,42
469,5,43
469,2,18
469,5,16
469,4,3
469,1,41
470,1,4
470,3,9
471,2,23
471,3,24
471,2,40
471,2,41
471,3,43
472,1,34
472,3,3
472,4,45
473,2,4
473,3,9
473,1,12
473,3,10
473,3,6
474,1,36
474,5,17
474,3,12
475,1,17
475,5,47
475,1,29
476,3,39
476,4,48
477,2,5
478,5,40
478,1,43
478,5,39
478,1,3
478,3,49
478,4,46
478,1,35
479,4,27
480,1,42
480,5,5
480,2,31
480,3,2
480,1,27
481,5,16
481,1,35
482,2,7
482,5,15
482,5,13
483,5,7
483,4,11
483,5,37
483,3,45
483,5,10
484,3,18
484,5,35
484,2,3
485,5,21
485,4,8
485,1,26
486,1,1
486,4,44
486,3,22
486,2,48
487,1,21
487,1,20
487,4,15
488,5,17
488,4,47
488,2,29
488,1,26
489,3,18
489,2,35
489,4,3
490,2,15
490,4,28
490,3,11
491,2,7
491,1,15
491,3,24
492,5,25
492,4,43
493,1,4
493,4,23
494,1,28
494,3,27
494,4,24
495,2,7
495,4,11
495,1,37
495,1,45
496,1,7
496,2,15
496,1,49
496,3,17
497,4,45
497,4,15
498,2,16
498,4,32
499,5,22
499,5,5
499,5,9
499,1,19
500,4,40
500,4,33
500,5,0
500,2,1
501,4,42
501,5,33
501,4,49
502,2,42
502,1,33
502,5,49
503,5,5
503,3,29
503,4,33
503,4,20
504,3,17
504,4,47
504,3,29
504,5,14
505,4,0
505,4,31
505,1,32
505,3,16
506,3,16
507,3,3
507,2,40
507,4,16
507,5,24
507,3,45
507,4,22
507,4,49
507,4,32
508,4,32
508,3,38
508,1,2
508,5,41
508,4,35
509,1,14
509,3,44
509,5,0
510,2,39
511,4,16
511,2,11
511,1,0
512,4,5
513,1,10
513,5,47
513,5,35
514,1,1
514,4,19
514,1,25
514,2,8
515,1,11
515,1,41
515,4,38
516,3,18
516,3,35
516,5,3
517,4,6
518,4,8
518,2,33
518,5,2
519,2,13
519,1,37
519,4,1
519,1,41
520,4,38
520,3,4
521,1,4
521,4,9
522,5,4
522,2,9
522,2,30
522,2,23
523,5,22
523,1,15
524,5,22
524,4,5
525,4,18
525,3,35
525,3,3
526,2,14
526,4,44
526,1,23
526,2,19
526,5,46
526,4,39
526,1,24
527,1,4
527,3,9
527,2,15
528,3,17
528,4,47
528,4,29
529,1,42
529,4,48
529,5,5
529,2,8
529,4,16
529,2,47
529,1,9
530,3,13
530,2,29
530,5,44
530,4,48
531,1,0
531,2,46
532,3,12
532,3,31
532,4,36
532,4,48
532,1,3
533,5,37
533,4,41
533,5,13
534,5,0
534,1,21
534,2,49
535,1,4
535,2,9
536,1,1
536,2,19
537,3,5
537,2,0
537,3,10
538,1,4
538,1,19
538,2,6
539,2,4
539,4,9
539,5,39
539,2,3
539,3,14
540,4,7
540,5,10
540,2,48
541,4,33
541,3,30
542,4,18
542,1,35
543,4,42
543,4,20
544,5,12
544,2,31
544,3,36
544,1,48
544,4,29
545,2,42
545,5,33
545,2,3
545,2,26
545,2,24
545,4,45
546,4,48
546,5,33
546,5,5
546,3,49
547,5,22
547,5,5
547,4,47
548,1,44
548,2,43
548,2,47
549,5,16
549,2,32
549,4,45
549,1,30
549,5,39
549,2,41
550,2,14
550,1,44
551,3,7
551,5,15
551,1,35
552,3,7
552,3,11
552,4,37
552,1,45
553,2,39
553,4,15
554,4,28
554,5,27
554,5,20
554,3,33
554,1,16
555,5,17
555,3,47
555,1,29
555,3,13
556,5,0
556,5,38
557,2,16
557,1,32
557,2,24
557,2,36
557,5,47
558,4,1
558,4,21
559,2,16
559,3,32
559,4,27
559,1,8
559,1,26
559,1,31
560,1,42
560,2,33
560,5,41
561,5,0
561,4,9
561,5,22
561,3,7
562,4,42
562,1,33
563,4,39
563,4,43
563,5,18
564,2,12
564,2,31
564,1,36
564,1,48
565,5,30
565,2,25
565,1,45
565,5,28
566,1,22
567,5,0
567,4,46
567,3,2
568,5,21
568,2,0
568,5,8
569,1,22
569,4,18
569,4,10
570,2,39
570,2,0
570,4,4
570,4,1
571,1,5
571,1,20
571,3,0
571,5,16
571,5,4
571,5,3
572,4,31
572,1,20
573,3,23
573,2,24
573,4,40
573,2,41
573,1,43
573,4,0
574,2,22
574,4,5
575,1,16
575,4,32
576,3,16
576,4,32
576,3,45
577,1,18
577,3,35
577,2,3
578,2,19
578,4,18
578,5,20
579,4,0
579,4,46
579,2,2
580,2,39
580,5,26
581,3,10
581,5,18
581,1,7
582,5,34
582,2,27
582,5,11
583,1,22
583,2,5
584,2,7
584,2,15
584,2,49
585,4,19
585,2,12
585,5,27
585,3,15
586,4,6
586,1,4
586,4,35
586,1,33
587,5,16
587,2,48
587,1,26
587,1,0
588,3,0
588,5,46
588,3,2
589,3,12
589,3,31
589,3,36
589,5,48
590,2,23
590,2,24
590,2,40
590,5,41
590,2,43
591,2,28
591,5,4
592,1,40
592,3,10
592,2,12
593,5,38
593,2,21
593,2,11
594,3,9
594,4,6
594,3,11
594,4,48
594,5,3
594,2,44
594,3,47
594,4,8
595,2,34
595,3,49
595,4,22
595,1,19
596,1,14
596,2,44
596,5,26
596,4,12
597,3,22
597,2,5
597,3,29
597,2,17
597,4,46
598,2,28
598,3,27
599,4,21
599,4,17
599,5,9
599,4,40
599,1,36
600,2,33
600,4,25
600,2,27
600,5,22
601,4,14
601,5,5
601,5,49
601,4,37
601,5,36
602,3,39
602,1,19
602,5,28
603,4,4
603,2,9
603,2,5
604,4,5
604,1,24
604,2,6
605,3,15
605,5,31
605,2,17
606,1,5
606,1,40
606,3,48
606,3,42
607,3,0
607,5,46
607,3,2
608,4,4
608,3,9
609,5,28
609,2,27
610,3,4
610,4,47
611,1,42
611,4,33
611,1,6
612,4,28
612,2,27
612,3,21
613,3,21
613,3,29
613,4,20
614,1,28
614,5,42
615,5,21
615,2,35
615,3,6
615,5,41
616,5,16
616,4,19
616,3,45
616,2,17
617,4,4
617,3,9
617,5,26
617,5,25
617,5,36
618,2,22
618,4,5
618,2,38
619,2,43
619,3,8
619,2,25
619,3,39
620,4,1
620,4,36
620,2,4
621,4,24
621,2,22
621,4,11
621,3,29
622,5,0
622,5,46
622,4,2
623,2,0
623,2,36
623,2,43
624,3,7
624,1,15
624,2,49
625,1,16
625,3,32
625,1,45
625,4,24
625,2,23
625,5,40
626,2,20
627,4,35
627,3,28
627,3,20
628,5,44
628,4,37
628,4,38
629,4,11
629,3,27
629,2,20
629,3,2
629,4,39
629,2,36
629,3,25
630,4,14
630,5,44
630,4,28
630,4,23
631,3,4
631,1,29
631,2,30
631,5,46
631,1,12
632,5,28
632,2,11
632,1,41
632,1,21
633,3,18
633,1,35
633,3,3
633,2,49
634,2,28
634,1,0
634,4,21
634,3,10
635,5,22
636,4,35
636,4,22
636,1,24
637,2,25
637,4,20
637,4,30
637,2,29
637,2,37
637,4,22
637,4,12
637,5,32
638,1,14
638,1,44
638,2,31
639,3,22
639,2,36
639,4,5
640,2,26
640,1,23
640,5,35
641,4,4
641,1,9
642,2,42
642,1,33
642,5,0
642,5,20
642,2,2
643,1,12
643,1,31
643,5,36
643,5,48
644,5,4
645,1,45
645,4,14
645,3,3
646,4,30
646,5,2
646,2,41
647,3,40
647,2,10
647,5,7
648,1,38
648,1,30
648,5,4
649,1,33
649,5,32
649,5,39
649,5,25
650,4,0
650,4,46
650,4,2
651,3,39
651,1,2
651,1,28
651,2,12
652,1,42
652,5,49
652,4,24
652,1,4
652,5,15
652,5,30
653,3,4
653,3,17
653,1,44
653,5,32
654,2,8
654,4,12
655,4,42
655,5,20
655,1,16
656,3,1
656,4,19
656,5,5
657,4,31
657,3,38
658,4,42
658,2,13
658,3,1
659,4,7
659,5,15
659,1,49
660,3,28
660,2,27
660,2,16
