162,3,28
162,3,17
162,1,7
163,4,22
163,2,26
163,2,42
164,1,7
164,3,15
164,2,11
164,1,20
164,5,18
164,1,39
164,2,46
164,2,45
165,4,16
165,2,32
165,1,45
166,2,42
166,1,33
167,2,0
167,2,46
167,4,21
167,5,27
167,3,14
168,2,35
168,1,3
168,4,20
169,3,42
169,3,33
170,2,22
170,3,5
171,4,16
171,2,32
171,4,45
171,1,29
171,4,1
171,5,22
171,1,31
172,2,45
172,5,9
173,1,16
173,4,19
173,2,22
173,5,43
173,5,29
173,3,48
174,4,18
174,2,35
174,4,3
174,1,0
174,1,39
175,2,47
175,2,15
175,1,41
176,4,35
176,1,15
176,2,10
177,3,17
177,3,47
177,1,29
177,2,21
177,5,27
178,5,17
178,4,47
178,1,29
179,3,4
179,5,20
179,3,32
179,2,49
180,4,15
180,4,28
180,1,25
181,4,42
181,2,33
181,1,36
181,2,7
182,1,18
182,5,35
182,5,3
183,1,16
183,4,32
183,4,45
184,3,12
185,5,42
185,3,33
186,4,42
186,3,33
186,4,48
186,5,15
186,3,49
186,2,36
186,2,47
187,4,4
187,5,9
187,4,39
187,1,36
187,3,20
188,2,48
188,1,32
189,2,4
189,1,9
189,4,17
190,4,28
190,3,27
190,4,10
190,5,33
190,1,8
190,3,34
191,2,17
191,5,47
192,1,18
192,1,35
192,2,3
192,2,7
193,2,35
193,5,6
193,1,38
193,2,26
194,2,42
194,1,33
194,3,24
194,4,23
195,4,34
195,1,29
196,3,42
196,4,33
196,3,19
197,1,10
197,2,24
197,5,14
197,2,34
197,5,26
198,1,1
198,1,33
199,1,28
199,2,27
199,1,6
200,4,13
200,1,16
200,5,39
200,5,32
201,5,21
201,1,22
201,2,46
202,5,42
202,1,33
202,1,15
202,5,19
202,5,47
203,1,18
203,4,35
203,2,3
203,3,36
204,5,22
204,1,1
205,3,4
205,1,9
206,2,19
206,1,35
207,4,24
207,1,15
207,4,31
207,5,20
208,3,3
208,2,17
208,5,8
209,3,28
209,4,26
209,5,11
210,1,42
210,4,33
210,1,5
211,2,42
211,4,33
211,4,11
212,3,42
212,2,28
213,1,42
213,4,44
213,2,0
213,2,5
214,2,40
214,2,14
214,1,25
215,2,0
215,3,46
215,3,2
216,3,4
216,4,9
216,3,11
216,2,38
217,4,4
217,5,9
217,1,13
217,2,20
217,3,34
218,4,28
218,1,27
218,2,29
219,3,24
219,2,47
219,2,49
219,4,25
219,3,30
219,4,2
219,3,45
219,1,41
220,1,11
220,1,32
220,4,35
221,2,23
221,4,49
221,5,17
221,5,9
221,2,22
222,4,36
222,1,39
222,3,3
222,3,46
223,2,22
223,1,5
224,4,16
224,1,32
225,3,12
225,4,31
225,3,36
225,1,48
225,2,19
225,3,2
226,2,4
226,2,9
226,4,44
227,2,44
227,4,15
228,1,12
228,2,34
229,4,14
229,4,44
229,2,49
229,4,31
229,3,1
230,1,0
230,4,46
230,1,2
230,1,19
231,1,7
231,1,11
231,2,37
231,2,45
232,3,7
232,3,8
232,1,41
232,2,14
233,4,1
233,4,17
233,4,12
233,4,32
234,1,14
234,1,44
234,4,36
235,2,1
235,3,19
235,1,13
235,1,12
235,5,39
235,5,16
236,2,6
236,3,4
237,4,14
237,1,44
237,5,7
238,1,11
238,2,23
239,5,0
239,2,46
239,1,2
239,3,41
239,3,48
240,4,14
240,2,44
240,4,45
241,5,18
241,2,35
241,3,3
241,2,44
242,1,12
243,5,42
243,4,40
243,1,48
244,5,26
244,3,18
244,2,7
244,3,12
245,1,42
245,5,33
245,1,25
245,5,0
246,4,22
246,2,5
246,1,31
247,5,28
247,4,27
248,2,7
248,1,15
248,2,49
248,4,41
248,3,10
248,1,20
249,3,16
249,1,32
249,4,45
249,5,0
249,1,36
249,5,33
249,1,21
249,5,49
250,5,17
250,3,47
250,1,29
251,5,2
251,3,25
251,4,3
251,5,38
252,5,12
252,4,31
252,2,36
252,4,48
253,3,23
253,1,24
253,1,40
253,2,41
253,4,43
254,3,13
254,2,20
255,1,4
255,1,9
255,3,32
255,4,49
255,3,7
255,2,46
255,3,8
255,5,28
256,3,14
256,1,44
256,2,12
257,2,24
257,3,23
258,5,38
258,4,45
258,3,26
259,4,21
259,1,33
259,1,1
259,5,13
259,4,10
260,1,45
260,3,26
260,5,38
261,4,1
261,5,41
261,4,13
261,5,25
261,4,33
261,1,30
261,4,35
261,2,12
262,5,42
262,2,33
263,5,24
263,2,37
264,4,48
264,4,25
264,5,33
264,4,40
265,1,14
265,5,44
265,2,27
265,5,48
265,2,11
266,3,17
266,1,47
266,3,29
267,4,16
267,1,32
267,2,45
267,2,27
268,5,31
268,3,1
269,3,17
269,3,47
269,1,29
270,1,7
270,2,15
270,3,49
271,5,7
271,2,11
271,4,37
271,4,45
272,1,46
272,5,5
272,5,36
272,2,31
272,3,7
272,2,47
273,2,22
273,1,5
273,4,48
274,4,0
274,1,46
274,4,15
274,1,26
275,3,3
275,4,37
276,3,39
276,3,0
276,2,35
276,2,18
277,2,42
277,2,40
278,2,0
278,5,46
278,2,2
279,4,7
279,4,15
279,5,49
280,3,28
280,5,31
280,2,24
281,3,45
281,5,47
281,5,9
281,2,16
282,3,7
282,2,15
282,5,49
282,5,41
282,1,6
283,3,18
283,1,35
283,5,3
284,4,14
284,1,44
284,3,28
284,4,37
285,3,42
285,4,33
286,3,14
286,1,44
286,5,2
287,3,28
287,4,39
287,3,45
288,2,4
288,1,9
288,3,17
288,1,19
288,1,39
288,4,38
289,3,9
289,5,17
290,3,8
290,2,43
290,2,14
290,3,36
290,5,38
291,3,12
291,1,31
291,3,36
291,1,48
292,4,12
292,1,31
292,1,36
292,4,48
293,3,14
293,4,4
293,5,37
294,5,6
294,5,45
295,2,0
295,4,45
295,4,26
296,4,12
296,3,38
296,1,19
296,3,21
297,4,22
297,5,33
298,1,4
298,2,9
298,2,12
299,1,12
299,4,31
299,4,36
299,2,48
300,5,49
300,1,32
300,3,17
301,4,7
301,2,11
301,4,37
301,5,45
302,5,14
302,3,44
302,5,30
302,3,2
302,2,16
303,5,18
303,5,35
303,4,3
303,4,20
303,2,28
304,5,23
304,1,24
304,5,40
304,3,41
304,5,43
305,5,47
305,5,19
305,2,22
305,4,26
305,3,5
305,1,16
306,3,41
306,5,8
306,5,4
306,3,5
306,4,31
306,2,49
307,1,7
307,1,15
307,2,49
307,3,23
307,1,27
308,4,40
308,2,10
308,4,14
309,1,7
309,4,15
310,3,22
310,4,31
310,2,46
310,5,34
311,1,12
311,5,31
311,5,36
311,5,48
312,5,0
312,2,46
313,4,7
313,1,15
313,2,49
313,5,28
313,2,3
313,5,18
314,2,18
314,2,35
314,4,3
315,5,14
315,3,44
315,3,36
316,5,17
316,4,47
317,2,11
317,4,18
317,2,35
318,3,28
318,4,27
319,4,14
319,4,44
319,1,9
320,2,2
320,4,29
320,1,24
321,3,18
321,1,35
322,3,12
322,1,31
322,5,36
322,4,48
323,2,17
323,2,47
323,2,29
323,3,22
324,5,28
324,5,27
325,4,4
325,3,9
325,3,29
325,4,5
326,4,0
326,4,46
326,2,2
327,1,17
327,1,47
327,2,29
327,1,15
327,5,37
328,1,40
328,5,27
328,1,18
328,2,8
329,4,19
329,5,34
330,2,1
330,1,19
330,1,32
331,5,23
331,4,24
331,5,40
331,5,41
331,1,43
332,4,14
332,2,44
332,4,48
333,4,4
333,2,47
333,2,34
334,1,24
334,1,34
334,5,36
334,2,44
335,3,29
335,1,28
335,1,47
335,2,32
336,5,25
336,4,40
336,4,26
336,4,29
337,3,41
337,1,45
337,2,33
337,1,8
338,5,35
338,3,5
338,1,40
339,4,22
340,5,7
340,4,37
340,4,31
341,1,0
341,2,46
341,2,2
342,1,7
342,3,15
342,4,49
343,1,17
343,3,47
344,3,28
344,3,27
345,5,42
345,4,33
345,4,25
345,2,41
345,4,8
346,5,32
346,3,15
346,2,21
347,4,19
347,3,12
347,5,22
348,1,14
348,1,38
349,5,1
349,3,5
350,4,7
350,3,11
350,1,37
350,5,45
351,4,0
351,2,34
351,5,40
352,3,37
352,1,13
352,3,43
353,2,31
353,1,2
354,5,0
354,4,46
354,2,2
355,2,42
356,3,16
356,2,32
356,2,45
357,5,42
357,4,33
357,1,24
357,4,30
357,3,2
358,4,1
358,2,12
358,3,15
358,2,40
358,1,26
359,2,4
359,3,9
359,2,14
360,2,33
360,2,27
360,2,3
361,5,3
361,4,42
361,4,27
361,2,32
361,1,28
361,4,11
362,5,4
362,3,8
362,4,42
362,2,37
363,1,28
363,1,27
363,2,12
363,5,46
363,4,17
364,5,32
364,3,49
365,3,34
365,3,42
365,5,43
366,1,14
366,3,44
366,1,37
366,1,8
366,2,18
367,5,17
367,2,47
367,1,29
367,3,20
367,3,18
367,5,26
368,4,3
369,4,28
369,1,27
369,5,31
370,2,0
370,4,46
371,1,38
371,5,1
371,4,2
372,4,7
372,5,11
372,3,37
373,3,14
373,2,25
373,3,34
373,4,0
373,1,21
374,4,35
374,4,45
374,2,15
375,2,17
375,3,47
375,3,29
376,1,7
376,4,15
376,2,49
377,2,23
377,4,24
377,2,40
377,5,41
377,5,43
378,4,14
378,3,44
378,3,49
378,4,6
379,3,4
379,2,22
380,5,38
380,3,43
380,1,33
381,4,42
381,3,32
382,3,28
382,3,20
383,3,36
383,3,9
383,2,18
383,3,42
383,2,16
383,1,31
384,2,39
384,4,1
384,4,40
384,5,18
384,2,27
385,3,42
385,4,33
385,2,16
386,5,18
386,2,35
386,2,3
387,5,31
388,4,22
388,2,5
388,1,29
389,1,4
389,1,9
389,2,40
390,3,22
390,3,4
391,3,48
391,2,25
392,3,19
392,3,29
392,4,25
392,4,38
392,2,17
393,3,8
393,4,0
394,4,22
394,4,24
395,3,13
395,2,5
395,1,49
396,3,28
396,3,27
397,1,22
398,1,14
398,3,44
399,2,28
399,1,27
399,1,3
399,5,20
400,3,18
400,1,35
400,4,3
401,5,28
401,2,21
401,5,7
402,3,18
402,4,35
402,2,43
403,3,4
403,2,48
403,2,25
404,5,16
404,3,38
405,4,14
405,5,24
405,3,29
406,2,13
406,3,0
406,4,4
407,4,34
407,3,32
407,3,36
408,3,13
408,1,29
408,4,25
408,1,1
409,4,17
409,5,47
410,4,23
410,1,24
410,4,40
410,5,41
410,3,43
411,4,17
411,2,47
412,1,4
412,1,15
412,4,1
412,5,14
413,1,18
413,4,35
413,5,3
414,3,11
414,2,40
414,5,1
415,1,32
416,4,18
416,4,35
416,5,3
417,5,4
417,1,16
417,4,23
418,5,31
418,1,7
418,1,4
418,3,18
418,2,20
418,4,14
419,3,28
419,2,29
419,2,35
419,2,5
420,1,9
420,1,26
420,2,18
421,1,13
421,2,15
421,5,45
421,1,36
421,1,29
422,1,24
422,5,22
423,4,1
423,4,25
424,2,14
424,3,44
424,4,9
425,3,16
425,4,32
425,4,45
425,1,9
425,1,34
426,2,36
426,2,25
427,1,1
427,1,25
427,5,18
427,2,13
428,1,48
428,1,11
429,1,29
429,3,31
429,1,26
430,5,14
430,1,44
431,3,18
431,1,35
431,4,3
432,1,41
432,1,1
432,3,27
433,1,12
433,3,31
433,1,36
433,3,48
434,5,1
434,1,19
434,4,39
434,3,37
435,3,40
435,1,49
436,2,1
436,5,19
436,3,7
437,5,23
437,3,4
437,2,31
437,2,32
438,5,36
438,1,10
438,1,18
438,5,37
438,1,28
439,2,34
439,2,2
439,3,21
440,4,46
440,3,18
440,5,25
441,2,4
441,1,31
441,1,8
442,2,23
442,4,34
442,5,30
443,4,5
443,3,43
443,2,8
443,1,10
444,5,23
444,4,24
444,1,40
444,4,41
444,5,43
445,4,0
445,4,46
445,2,2
445,1,45
446,1,22
446,2,5
446,1,36
447,1,18
447,5,35
447,1,3
447,1,14
447,1,32
448,3,42
448,4,29
449,1,1
449,3,19
449,4,32
450,1,14
450,3,44
450,5,24
450,5,43
450,4,5
450,2,9
451,1,7
451,3,11
451,3,37
451,1,45
452,1,9
452,2,32
452,3,49
452,3,30
453,3,14
453,4,34
453,2,22
453,2,4
454,1,4
454,2,9
454,5,3
455,5,16
455,5,32
455,5,45
456,3,16
456,5,32
456,4,14
456,5,33
456,1,8
457,5,31
458,1,22
458,5,5
458,2,11
458,4,38
458,3,23
458,2,20
458,3,15
459,4,18
459,1,35
459,1,3
459,3,36
459,3,41
460,3,15
460,3,25
460,2,6
460,4,21
460,1,45
461,4,6
462,5,2
462,1,23
462,5,5
463,2,17
463,3,14
464,4,8
464,4,44
464,5,19
465,4,14
465,1,12
466,1,17
466,2,47
466,5,29
466,5,13
466,5,32
466,5,31
467,5,1
467,2,19
467,1,39
467,1,43
468,1,14
468,4,18
468,1,25
468,1,38
468,5,6
469,4,7
469,1,15
469,5,49
469,2,13
469,5,17
469,5,28
469,4,22
470,4,0
470,2,46
470,5,2
471,5,34
471,1,20
471,4,37
471,3,9
472,4,26
472,3,19
472,2,5
472,1,38
472,4,24
473,3,14
473,4,33
473,4,48
474,5,43
474,4,31
474,5,26
474,2,29
475,4,42
475,5,33
476,3,7
476,2,11
476,3,37
476,3,45
477,2,45
477,2,40
477,2,49
477,4,6
478,3,22
478,4,5
479,5,39
479,4,33
479,5,26
479,2,12
479,2,32
479,5,31
480,5,1
480,4,19
480,3,42
480,3,5
480,5,3
480,4,30
480,5,38
480,1,9
481,1,42
481,5,2
481,2,29
481,4,35
482,4,32
482,3,29
482,3,27
483,4,44
483,3,20
484,2,12
484,2,31
484,1,36
484,4,48
485,4,42
485,5,33
485,3,35
485,1,16
486,5,26
487,2,42
487,2,33
488,4,18
488,2,35
488,2,3
489,2,35
489,5,23
489,1,37
490,5,17
490,5,47
490,4,29
490,3,44
491,3,18
491,4,35
491,4,3
491,1,26
492,3,28
492,5,27
492,1,19
493,4,24
494,2,1
494,2,19
494,3,48
495,5,14
495,2,44
495,4,7
496,4,6
496,4,47
496,3,26
496,4,15
497,3,14
497,4,44
498,1,18
498,5,35
498,5,3
499,4,28
499,2,24
499,3,46
499,5,17
499,5,5
500,2,20
500,1,1
500,3,18
500,3,32
500,2,47
500,5,3
500,2,26
501,5,4
501,4,12
501,4,17
502,5,23
502,2,24
502,5,40
502,3,41
502,5,43
503,4,22
503,5,5
504,1,7
504,2,11
504,4,37
504,5,45
505,2,4
505,1,9
505,1,34
506,3,12
506,5,31
506,4,36
507,5,35
507,1,45
507,3,17
507,4,33
507,1,4
508,1,7
508,4,11
508,1,37
508,3,45
509,2,24
509,1,39
510,3,5
510,2,25
510,3,4
511,1,42
511,1,33
511,5,28
511,1,2
511,4,13
511,1,25
512,5,42
512,1,33
513,4,28
513,2,20
513,1,5
513,2,32
513,1,3
514,1,11
514,2,9
514,1,6
515,3,19
515,5,35
515,3,9
516,3,46
516,3,29
516,2,42
517,5,16
517,3,32
517,3,33
517,5,31
518,1,1
518,1,19
518,2,14
518,5,44
518,2,27
519,2,47
519,5,40
519,4,7
520,2,7
520,3,11
520,2,37
520,4,45
521,4,26
521,3,13
522,5,4
522,5,9
522,4,8
523,1,20
523,2,11
523,3,27
523,5,0
523,3,1
523,1,39
524,3,17
524,1,26
524,4,46
525,2,14
525,4,5
525,1,9
526,2,18
526,3,35
526,1,3
527,1,48
527,1,33
528,5,3
528,4,21
528,2,5
529,4,12
529,1,31
529,2,36
529,3,48
530,1,9
531,1,16
531,3,32
531,4,45
531,5,12
531,1,36
532,5,28
532,2,27
533,3,42
533,1,33
533,3,22
533,5,17
534,1,42
534,1,9
534,2,4
534,5,49
535,2,17
535,4,47
535,3,29
535,2,2
536,2,49
536,4,12
537,3,37
537,4,24
537,2,16
537,4,47
537,3,4
538,3,18
538,4,35
538,5,20
538,3,6
538,2,3
539,3,3
539,1,21
539,2,42
539,4,16
539,3,49
540,4,4
540,2,9
541,4,28
541,4,27
542,4,18
542,4,35
542,1,3
543,3,10
544,5,33
544,1,41
544,1,14
544,1,7
545,5,0
545,5,46
545,3,2
545,4,31
546,5,23
546,5,24
546,1,40
546,3,41
546,3,43
546,4,35
547,5,16
547,1,32
547,2,45
548,3,4
548,4,9
548,5,8
548,4,40
548,5,31
548,1,46
549,5,14
549,4,44
549,2,18
549,2,0
550,5,24
550,1,10
550,2,31
551,3,14
551,3,44
551,5,11
551,1,32
552,3,33
553,3,26
553,3,17
553,3,2
554,5,29
554,5,43
554,4,45
554,5,11
555,1,11
555,4,1
555,1,35
555,4,24
555,2,7
556,4,17
556,3,47
556,4,29
556,4,26
556,5,4
557,5,23
557,2,24
557,5,40
557,1,41
558,5,43
558,5,47
558,5,44
558,1,21
558,2,22
559,1,4
559,2,9
559,1,39
559,4,0
560,4,29
560,1,45
560,3,9
560,3,14
560,3,2
560,2,27
561,1,17
561,5,47
561,4,0
562,3,28
562,4,34
562,2,47
562,3,12
563,5,38
563,5,23
563,5,31
563,3,47
563,4,27
563,3,6
564,5,27
564,2,48
564,5,44
564,2,16
564,3,33
564,5,4
565,3,28
565,5,38
565,4,49
565,3,19
566,1,18
566,4,35
566,3,3
567,4,18
567,1,1
568,2,37
568,3,18
569,1,21
570,1,7
570,2,11
570,2,37
570,2,45
571,4,14
571,5,47
572,5,12
572,4,31
572,1,36
572,5,48
573,2,33
573,2,48
573,3,13
574,2,1
574,1,30
575,5,22
575,4,5
575,1,39
576,1,7
576,1,15
576,4,31
576,4,32
577,3,1
577,3,19
578,4,11
578,1,30
578,4,7
578,5,0
578,5,21
578,5,47
578,3,8
579,3,4
579,5,9
579,4,42
579,5,14
580,3,28
580,3,27
581,3,17
581,1,47
581,1,29
582,4,33
582,4,19
582,4,38
582,5,35
583,5,42
583,3,33
584,1,7
584,3,15
584,5,9
584,3,30
585,1,49
586,2,28
586,5,27
586,2,4
587,1,46
587,4,11
588,1,22
588,5,5
588,5,9
588,1,24
588,1,0
589,5,7
589,3,11
589,4,37
589,1,41
589,2,33
590,4,18
590,5,35
590,4,3
591,3,42
591,3,44
591,2,22
591,3,36
592,1,14
592,1,44
593,1,4
593,2,9
594,2,1
594,5,19
594,2,38
595,4,7
595,5,11
595,4,37
595,5,45
596,3,1
597,1,28
598,5,1
598,5,43
598,3,45
599,4,24
599,1,43
599,1,1
599,4,48
600,1,16
600,2,32
600,4,45
601,2,1
601,3,19
601,1,42
601,5,11
601,4,27
602,4,46
602,3,26
602,1,42
602,4,5
603,3,37
603,3,47
603,3,8
603,4,26
604,1,27
604,2,18
604,1,23
605,2,28
605,1,37
605,1,6
605,4,7
605,4,26
606,5,3
606,4,32
606,5,7
606,2,37
606,1,43
606,2,30
606,3,31
607,4,10
607,3,35
607,5,38
607,5,12
608,4,28
608,1,47
608,1,38
609,4,49
609,1,48
609,3,22
609,3,12
609,5,3
610,3,11
610,1,30
611,5,4
611,2,9
611,1,22
611,5,27
612,5,16
612,3,32
612,3,45
612,1,11
613,2,2
613,3,34
613,5,12
613,2,6
614,4,22
614,1,5
614,2,14
615,4,4
615,1,9
615,4,18
615,4,13
616,1,33
616,2,10
617,5,22
617,5,5
617,5,48
617,4,18
618,1,18
618,3,35
618,4,3
618,5,24
618,2,17
619,5,45
619,2,21
619,5,18
620,1,17
620,1,47
620,1,29
621,1,42
621,5,33
621,2,2
622,5,0
622,2,46
622,1,2
623,2,1
623,5,19
623,1,14
623,5,10
624,4,41
625,3,17
625,5,47
625,2,29
625,2,19
625,2,37
626,2,7
626,4,15
626,4,35
626,4,38
626,1,45
627,4,14
627,1,44
628,4,4
628,3,22
629,2,35
629,4,14
629,5,23
630,5,1
630,2,19
630,1,31
631,4,18
631,3,31
631,4,5
631,4,15
631,2,3
631,2,46
632,2,42
632,5,40
632,5,1
633,3,17
633,1,47
633,2,29
633,3,37
634,5,23
634,1,18
634,5,42
635,2,21
635,5,19
635,4,40
636,5,1
636,1,19
636,1,27
636,4,9
637,1,9
638,4,8
638,4,39
638,5,48
639,3,17
639,3,47
639,4,29
640,5,25
641,3,2
641,4,5
641,4,11
641,4,41
641,2,20
641,5,46
641,4,44
642,3,13
643,3,22
643,5,5
644,2,40
644,4,8
644,4,16
645,1,32
645,3,13
645,4,21
646,1,14
646,3,44
646,3,16
646,1,27
647,3,16
647,3,32
647,3,45
647,2,1
648,2,12
648,4,31
648,2,36
648,4,48
649,2,17
649,2,47
649,3,29
649,1,24
650,3,18
650,1,35
650,3,3
651,2,3
651,2,28
651,3,12
651,4,8
652,3,4
652,3,9
653,4,0
653,3,46
653,2,2
654,5,30
654,4,5
654,4,12
655,4,4
655,2,9
656,1,28
656,1,11
656,2,43
657,3,7
657,4,11
657,4,37
657,5,45
658,5,17
658,3,6
658,3,1
659,5,13
659,5,24
659,5,17
659,2,35
659,3,18
659,2,30
659,3,44
660,2,4
660,1,9
660,1,2
661,3,14
661,1,44
662,4,7
662,5,15
662,5,49
663,2,14
663,3,44
663,3,16
664,4,1
664,1,19
664,5,17
665,1,42
666,4,14
666,1,10
666,5,6
667,1,18
667,4,5
667,5,3
668,1,18
668,3,35
668,2,3
669,2,18
669,5,19
670,1,7
670,4,15
670,3,49
670,1,42
670,1,47
670,1,35
671,4,7
671,4,15
671,3,49
672,2,38
672,2,39
672,5,32
672,4,9
673,3,18
673,2,35
673,5,3
674,5,47
674,2,26
674,2,41
675,1,7
675,5,15
675,3,17
675,1,38
